categoria,codigo_de_vehiculo,tipo_transaccion,marca,modelo,pais,ano_modelo,clase,sub_clase,tipo,avaluo,fecha_proceso,tipo_servicio,cilindraje,tipo_combustible,fecha_compra,canton,color_1,color_2,persona_natural__juridica,provincia
101426,10350581,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-22,PAR,177,GASOLINA,2025-12-22,EL EMPALME,AMA,AMA,NATURAL,EL EMPALME
101426,10350663,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-23,PAR,177,GASOLINA,2025-12-22,GUAYAQUIL,PLO,,NATURAL,GUAYAQUIL
101426,10350603,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-21,PAR,177,GASOLINA,2025-12-20,LA LIBERTAD,PLO,,NATURAL,LA LIBERTAD
101426,10350623,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-21,PAR,177,GASOLINA,2025-12-20,QUITO,PLO,,NATURAL,QUITO
101426,10285365,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-19,PAR,177,GASOLINA,2025-12-19,SALCEDO,PLO,PLO,NATURAL,SALCEDO
101426,10285353,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-16,PAR,177,GASOLINA,2025-12-15,CUENCA,PLO,PLO,NATURAL,CUENCA
101426,10285364,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-17,PAR,177,GASOLINA,2025-12-13,CUENCA,PLO,,NATURAL,CUENCA
101426,10350521,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-12,PAR,177,GASOLINA,2025-12-11,PORTOVIEJO,PLO,PLO,NATURAL,PORTOVIEJO
101426,10183431,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-12,PAR,177,GASOLINA,2025-12-10,VENTANAS,PLO,PLO,NATURAL,VENTANAS
101426,10285347,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-12,PAR,177,GASOLINA,2025-12-10,PEDRO VICENTE MALDONADO,PLO,PLO,NATURAL,PEDRO VICENTE MALDONADO
101426,10350548,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-11,PAR,177,GASOLINA,2025-12-10,CUENCA,PLO,,NATURAL,CUENCA
101426,10285406,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-10,PAR,177,GASOLINA,2025-12-09,PORTOVIEJO,PLO,PLO,NATURAL,PORTOVIEJO
101426,10350666,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-11,PAR,177,GASOLINA,2025-12-09,GENERAL ANTONIO ELIZALDE,PLO,PLO,NATURAL,GENERAL ANTONIO ELIZALDE
101426,10350549,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-09,PAR,177,GASOLINA,2025-12-08,TENA,PLO,,NATURAL,TENA
101426,10114173,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-04,PAR,177,GASOLINA,2025-12-04,EL EMPALME,PLO,PLO,NATURAL,EL EMPALME
101426,10183421,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-03,PAR,177,GASOLINA,2025-12-02,SANTO DOMINGO,PLO,,NATURAL,SANTO DOMINGO
101426,10183449,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-01,PAR,177,GASOLINA,2025-12-01,ZAMORA,AMA,AMA,NATURAL,ZAMORA
101426,10285409,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-17,PAR,177,GASOLINA,2025-12-01,NOBOL (VICENTE PIEDRAHITA),PLO,PLO,NATURAL,NOBOL (VICENTE PIEDRAHITA)
101426,10350518,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-22,PAR,177,GASOLINA,2025-12-01,CUENCA,PLO,,NATURAL,CUENCA
101426,10350551,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-01,PAR,177,GASOLINA,2025-11-30,QUEVEDO,PLO,PLO,NATURAL,QUEVEDO
101426,10285391,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-10,PAR,177,GASOLINA,2025-11-29,PORTOVIEJO,PLO,PLO,NATURAL,PORTOVIEJO
101426,10285400,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-08,PAR,177,GASOLINA,2025-11-29,GENERAL ANTONIO ELIZALDE,PLO,PLO,NATURAL,GENERAL ANTONIO ELIZALDE
101426,10350524,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-01,PAR,177,GASOLINA,2025-11-29,QUITO,PLO,PLO,NATURAL,QUITO
101426,10285361,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-01,PAR,177,GASOLINA,2025-11-28,PORTOVIEJO,PLO,PLO,NATURAL,PORTOVIEJO
101426,10350503,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-04,PAR,177,GASOLINA,2025-11-28,GIRON,PLO,PLO,NATURAL,GIRON
101426,10350519,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-01,PAR,177,GASOLINA,2025-11-28,GIRON,PLO,PLO,NATURAL,GIRON
101426,10350576,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-28,PAR,177,GASOLINA,2025-11-28,JARAMIJO,PLO,PLO,NATURAL,JARAMIJO
101426,10183392,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-27,PAR,177,GASOLINA,2025-11-27,PORTOVIEJO,PLO,PLO,NATURAL,PORTOVIEJO
101426,10114133,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-26,PAR,177,GASOLINA,2025-11-26,PORTOVIEJO,AMA,AMA,NATURAL,PORTOVIEJO
101426,10183439,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-25,PAR,177,GASOLINA,2025-11-25,GIRON,PLO,PLO,NATURAL,GIRON
101426,10350506,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-26,PAR,177,GASOLINA,2025-11-25,CUENCA,PLO,,NATURAL,CUENCA
101426,10350515,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-26,PAR,177,GASOLINA,2025-11-25,IBARRA,PLO,PLO,NATURAL,IBARRA
101426,10114214,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-11,PAR,200,GASOLINA,2025-11-24,ZAMORA,PLO,PLO,NATURAL,ZAMORA
101426,10350534,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-25,PAR,177,GASOLINA,2025-11-24,PASAJE,CRE,CRE,NATURAL,PASAJE
101426,10350540,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-25,PAR,177,GASOLINA,2025-11-24,IBARRA,PLO,PLO,NATURAL,IBARRA
101426,10114200,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-24,PAR,177,GASOLINA,2025-11-21,IBARRA,PLO,PLO,NATURAL,IBARRA
101426,10114223,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-06,PAR,177,GASOLINA,2025-11-21,PAUTE,PLO,PLO,NATURAL,PAUTE
101426,10114223,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-24,PAR,177,GASOLINA,2025-11-21,PAUTE,PLO,PLO,NATURAL,PAUTE
101426,10183394,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-06,PAR,177,GASOLINA,2025-11-21,PAUTE,PLO,PLO,NATURAL,PAUTE
101426,10183394,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-24,PAR,177,GASOLINA,2025-11-21,PAUTE,PLO,PLO,NATURAL,PAUTE
101426,10183430,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-06,PAR,177,GASOLINA,2025-11-21,PAUTE,PLO,PLO,NATURAL,PAUTE
101426,10183430,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-24,PAR,177,GASOLINA,2025-11-21,PAUTE,PLO,PLO,NATURAL,PAUTE
101426,10183436,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-06,PAR,177,GASOLINA,2025-11-21,PAUTE,PLO,PLO,NATURAL,PAUTE
101426,10183436,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-24,PAR,177,GASOLINA,2025-11-21,PAUTE,PLO,PLO,NATURAL,PAUTE
101426,10183446,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-06,PAR,177,GASOLINA,2025-11-21,PAUTE,PLO,PLO,NATURAL,PAUTE
101426,10183446,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-24,PAR,177,GASOLINA,2025-11-21,PAUTE,PLO,PLO,NATURAL,PAUTE
101426,10285368,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-21,PAR,177,GASOLINA,2025-11-21,QUITO,PLO,PLO,NATURAL,QUITO
101426,10285379,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-21,PAR,177,GASOLINA,2025-11-20,QUITO,PLO,PLO,NATURAL,QUITO
101426,10183443,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-21,PAR,177,GASOLINA,2025-11-19,PORTOVIEJO,PLO,PLO,NATURAL,PORTOVIEJO
101426,10285329,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-12,PAR,177,GASOLINA,2025-11-18,LIMON - INDANZA,AMA,,NATURAL,LIMON - INDANZA
101426,10285389,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-20,PAR,200,GASOLINA,2025-11-18,DELEG,PLO,PLO,NATURAL,DELEG
101426,10285392,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-21,PAR,177,GASOLINA,2025-11-18,QUITO,PLO,PLO,NATURAL,QUITO
101426,10114149,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-18,PAR,177,GASOLINA,2025-11-17,SANTO DOMINGO,PLO,PLO,NATURAL,SANTO DOMINGO
101426,10183460,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-15,PAR,177,GASOLINA,2025-11-13,SANTO DOMINGO,AMA,AMA,NATURAL,SANTO DOMINGO
101426,10183389,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-12-04,PAR,177,GASOLINA,2025-11-11,LORETO,PLO,PLO,NATURAL,LORETO
101426,10285346,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-11,PAR,177,GASOLINA,2025-11-11,QUITO,PLO,PLO,NATURAL,QUITO
101426,10285346,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-12,PAR,177,GASOLINA,2025-11-11,QUITO,PLO,PLO,NATURAL,QUITO
101426,10285346,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-13,PAR,177,GASOLINA,2025-11-11,QUITO,PLO,PLO,NATURAL,QUITO
101426,10183388,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-22,PAR,177,GASOLINA,2025-11-10,IBARRA,PLO,,NATURAL,IBARRA
101426,10285352,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-12,PAR,177,GASOLINA,2025-11-10,CUENCA,PLO,,NATURAL,CUENCA
101426,10285352,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-13,PAR,177,GASOLINA,2025-11-10,CUENCA,PLO,,NATURAL,CUENCA
101426,10285370,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-21,PAR,200,GASOLINA,2025-11-10,LOJA,PLO,PLO,NATURAL,LOJA
101426,10183376,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-10,PAR,177,GASOLINA,2025-11-08,ZAMORA,CRE,CRE,NATURAL,ZAMORA
101426,10285328,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-12,PAR,177,GASOLINA,2025-11-08,GENERAL ANTONIO ELIZALDE,AMA,AMA,NATURAL,GENERAL ANTONIO ELIZALDE
101426,10285356,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-05,PAR,177,GASOLINA,2025-11-01,RIOBAMBA,PLO,PLO,NATURAL,RIOBAMBA
101426,10285380,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-04,PAR,177,GASOLINA,2025-10-31,QUITO,PLO,PLO,NATURAL,QUITO
101426,10285385,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-17,PAR,177,GASOLINA,2025-10-31,QUITO,PLO,PLO,NATURAL,QUITO
101426,10285394,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-31,PAR,177,GASOLINA,2025-10-31,MACHALA,PLO,PLO,NATURAL,MACHALA
101426,10285394,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-05,PAR,177,GASOLINA,2025-10-31,MACHALA,PLO,PLO,NATURAL,MACHALA
101426,10285397,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-28,PAR,177,GASOLINA,2025-10-31,GUAYAQUIL,PLO,PLO,NATURAL,GUAYAQUIL
101426,10285397,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-04,PAR,177,GASOLINA,2025-10-31,GUAYAQUIL,PLO,PLO,NATURAL,GUAYAQUIL
101426,10285341,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-29,PAR,177,GASOLINA,2025-10-28,RUMIÑAHUI,CRE,CRE,NATURAL,RUMIÑAHUI
101426,10285377,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-04,PAR,177,GASOLINA,2025-10-27,CUENCA,PLO,,NATURAL,CUENCA
101426,10285350,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-27,PAR,200,GASOLINA,2025-10-26,SALCEDO,PLO,PLO,NATURAL,SALCEDO
101426,10183445,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-25,PAR,177,GASOLINA,2025-10-24,SANTO DOMINGO,PLO,PLO,NATURAL,SANTO DOMINGO
101426,10285412,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-25,PAR,177,GASOLINA,2025-10-24,EL EMPALME,PLO,PLO,NATURAL,EL EMPALME
101426,10285322,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-24,PAR,177,GASOLINA,2025-10-23,SAN VICENTE,AMA,AMA,NATURAL,SAN VICENTE
101426,10285382,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-23,PAR,177,GASOLINA,2025-10-22,GENERAL ANTONIO ELIZALDE,PLO,PLO,NATURAL,GENERAL ANTONIO ELIZALDE
101426,10183457,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-22,PAR,177,GASOLINA,2025-10-19,ZAMORA,CRE,CRE,NATURAL,ZAMORA
101426,10114211,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-21,PAR,177,GASOLINA,2025-10-18,GENERAL ANTONIO ELIZALDE,PLO,PLO,NATURAL,GENERAL ANTONIO ELIZALDE
101426,10114136,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-02,PAR,177,GASOLINA,2025-10-17,QUITO,CRE,CRE,NATURAL,QUITO
101426,10114136,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-18,PAR,177,GASOLINA,2025-10-17,QUITO,CRE,CRE,NATURAL,QUITO
101426,10114220,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-21,PAR,177,GASOLINA,2025-10-17,PAUTE,PLO,PLO,NATURAL,PAUTE
101426,10285359,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-06,PAR,177,GASOLINA,2025-10-17,CUENCA,PLO,,NATURAL,CUENCA
101426,10183398,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-11-25,PAR,177,GASOLINA,2025-10-16,LORETO,PLO,PLO,NATURAL,LORETO
101426,10285326,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-28,PAR,177,GASOLINA,2025-10-16,GIRON,CRE,CRE,NATURAL,GIRON
101426,10285349,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-28,PAR,177,GASOLINA,2025-10-16,GIRON,PLO,PLO,NATURAL,GIRON
101426,10285358,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-29,PAR,177,GASOLINA,2025-10-16,GIRON,PLO,PLO,NATURAL,GIRON
101426,10285367,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-29,PAR,177,GASOLINA,2025-10-16,GIRON,PLO,PLO,NATURAL,GIRON
101426,10183395,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-16,PAR,177,GASOLINA,2025-10-15,GENERAL ANTONIO ELIZALDE,PLO,PLO,NATURAL,GENERAL ANTONIO ELIZALDE
101426,10114197,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-13,PAR,200,GASOLINA,2025-10-11,DELEG,PLO,PLO,NATURAL,DELEG
101426,10114218,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-23,PAR,177,GASOLINA,2025-10-10,GENERAL ANTONIO ELIZALDE,PLO,PLO,NATURAL,GENERAL ANTONIO ELIZALDE
101426,10114226,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-13,PAR,177,GASOLINA,2025-10-09,QUITO,CRE,CRE,NATURAL,QUITO
101426,10285337,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-09,PAR,177,GASOLINA,2025-10-08,RUMIÑAHUI,CRE,CRE,NATURAL,RUMIÑAHUI
101426,10285340,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-09,PAR,177,GASOLINA,2025-10-08,RUMIÑAHUI,CRE,CRE,NATURAL,RUMIÑAHUI
101426,10285374,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-09,PAR,177,GASOLINA,2025-10-08,RUMIÑAHUI,PLO,PLO,NATURAL,RUMIÑAHUI
101426,10285376,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-09,PAR,177,GASOLINA,2025-10-08,RUMIÑAHUI,PLO,PLO,NATURAL,RUMIÑAHUI
101426,10183386,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-13,PAR,177,GASOLINA,2025-10-06,EL EMPALME,PLO,PLO,NATURAL,EL EMPALME
101426,10183454,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-06,PAR,177,GASOLINA,2025-10-06,PAUTE,AMA,AMA,NATURAL,PAUTE
101426,10183440,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-06,PAR,177,GASOLINA,2025-10-04,GIRON,PLO,PLO,NATURAL,GIRON
101426,10114155,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-02,PAR,177,GASOLINA,2025-10-02,GIRON,CRE,CRE,NATURAL,GIRON
101426,10183422,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-02,PAR,177,GASOLINA,2025-10-02,GIRON,PLO,PLO,NATURAL,GIRON
101426,10183428,COMPRA LOCAL,DAYTONA,DY200 4 HUNTER,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,1689.83,2025-10-08,PAR,177,GASOLINA,2025-10-02,IBARRA,PLO,PLO,NATURAL,IBARRA
